ep_plastic,sigma_Ludwik_MPa,sigma_Swift_MPa,sigma_Voce_MPa
0.2183118000847133,1129.2090849230904,1076.1896650431274,1007.674372769695
0.21890374356236028,1129.7711950155067,1076.509023257092,1007.7190963987009
0.2194956870400073,1130.332823421903,1076.8277279241856,1007.7633765545119
0.22008763051765431,1130.8939718524102,1077.1457819060784,1007.8072176345454
0.2206795739953013,1131.454642006508,1077.4631880452662,1007.8506239926149
0.22127151747294832,1132.014835573117,1077.7799491652456,1007.8935999393622
0.2218634609505953,1132.5745542306936,1078.0960680706828,1007.9361497426851
0.22245540442824233,1133.1337996473226,1078.4115475475833,1007.9782776281618
0.22304734790588931,1133.6925734808087,1078.7263903634584,1008.0199877794701
0.22363929138353633,1134.2508773787663,1079.0405992674912,1008.0612843388029
0.22423123486118335,1134.8087129787095,1079.354176990699,1008.10217140728
0.22482317833883034,1135.3660819081408,1079.6671262460948,1008.142653045355
0.22541512181647735,1135.9229857846378,1079.9794497288476,1008.1827332732187
0.22600706529412434,1136.4794262159398,1080.2911501164392,1008.2224160711977
0.22659900877177136,1137.0354048000336,1080.6022300688219,1008.2617053801509
0.22719095224941835,1137.5909231252374,1080.9126922285707,1008.3006051018601
0.22778289572706537,1138.1459827702852,1081.222539221038,1008.3391190994173
0.22837483920471238,1138.7005853044084,1081.531773654503,1008.3772511976088
0.22896678268235937,1139.2547322874182,1081.8403981203226,1008.4150051832947
0.2295587261600064,1139.8084252697856,1082.1484151930774,1008.4523848057854
0.23015066963765338,1140.3616657927223,1082.455827430719,1008.4893937772135
0.2307426131153004,1140.9144553882584,1082.7626373747137,1008.5260357729026
0.23133455659294738,1141.4667955793218,1083.0688475501863,1008.5623144317324
0.2319265000705944,1142.0186878798147,1083.3744604660603,1008.5982333564998
0.23251844354824142,1142.5701337946898,1083.6794786151984,1008.6337961142772
0.2331103870258884,1143.121134820026,1083.9839044745409,1008.6690062367662
0.23370233050353542,1143.671692443104,1084.2877405052416,1008.7038672206484
0.2342942739811824,1144.2218081424785,1084.590989152805,1008.7383825279331
0.23488621745882943,1144.771483388053,1084.8936528472173,1008.7725555863007
0.23547816093647642,1145.3207196411506,1085.1957340030815,1008.806389789443
0.23607010441412343,1145.869518354587,1085.497235019747,1008.8398884974007
0.23666204789177045,1146.41788097274,1085.7981582814396,1008.8730550368967
0.23725399136941744,1146.9658089316197,1086.0985061573897,1008.9058927016667
0.23784593484706446,1147.5133036589386,1086.3982810019593,1008.938404752786
0.23843787832471144,1148.0603665741792,1086.6974851547664,1008.9705944189936
0.23902982180235846,1148.6069990886617,1086.9961209408116,1009.0024648970128
0.23962176528000545,1149.1532026056116,1087.2941906705978,1009.0340193518687
0.24021370875765247,1149.6989785202259,1087.591696640255,1009.0652609172023
0.24080565223529948,1150.244328219738,1087.8886411316578,1009.0961926955821
0.24139759571294647,1150.7892530834836,1088.185026412546,1009.1268177588117
0.2419895391905935,1151.333754482964,1088.4808547366429,1009.1571391482353
0.24258148266824048,1151.8778337819103,1088.7761283437696,1009.1871598750395
