Zeit_s;Kraft_N;Weg_mm;Längenänderung (fein)_mm;Längenänderung (grob)_mm;Querdehnung_%;Verlängerung_mm;Stress_MPa;Strain_%;Position_mm;Weg_F_mm;Weg_G_mm;Weg_Q_mm;_Zahl;Spannungszunahmegesdchwindigkeit_Nmm/s;Kraft dickenbezogen_MPa;Dehnung Ringzugversuch 53504_%;Spannung Ringzugversuch 53504_MPa;Spannung breitenbezogen (ISO 12311)_MPa;Position(invers)_µm;Wahrer Querschnitt_mm²;Wahre Spannung_N/mm²;Arbeit_Nmm
3;4047.250;0.115054;0.023180;0.000000;0.000000;0.023180;203.673;0.093;0.113234;25.018;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5891.133785;0.000000;0.000000;0.000000
3;4066.500;0.115660;0.023350;0.000000;0.000000;0.023350;204.642;0.093;0.113841;25.018;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5890.527248;0.000000;0.000000;0.000000
3;4085.500;0.116212;0.023520;0.000000;0.000000;0.023520;205.598;0.094;0.114392;25.018;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5889.975548;0.000000;0.000000;0.000000
3;4104.750;0.116782;0.023659;0.000000;0.000000;0.023659;206.567;0.095;0.114962;25.018;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5889.405251;0.000000;0.000000;0.000000
3;4129.750;0.117365;0.023750;0.000000;0.000000;0.023750;207.825;0.095;0.115546;25.018;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5888.821602;0.000000;0.000000;0.000000
3;4148.750;0.117938;0.023979;0.000000;0.000000;0.023979;208.781;0.096;0.116118;25.019;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5888.249397;0.000000;0.000000;0.000000
3;4173.750;0.118503;0.024019;0.000000;0.000000;0.024019;210.039;0.096;0.116684;25.019;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5887.683868;0.000000;0.000000;0.000000
3;4191.000;0.119098;0.024220;0.000000;0.000000;0.024220;210.907;0.097;0.117279;25.019;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5887.088776;0.000000;0.000000;0.000000
3;4214.000;0.119675;0.024349;0.000000;0.000000;0.024349;212.065;0.097;0.117856;25.019;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5886.512280;0.000000;0.000000;0.000000
3;4227.250;0.120218;0.024429;0.000000;0.000000;0.024429;212.732;0.098;0.118398;25.019;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5885.969162;0.000000;0.000000;0.000000
3;4256.000;0.120770;0.024519;0.000000;0.000000;0.024519;214.178;0.098;0.118950;25.019;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5885.417461;0.000000;0.000000;0.000000
3;4271.500;0.121342;0.024769;0.000000;0.000000;0.024769;214.958;0.099;0.119522;25.019;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5884.845257;0.000000;0.000000;0.000000
3;4296.250;0.121891;0.024790;0.000000;0.000000;0.024790;216.204;0.099;0.120072;25.019;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5884.295940;0.000000;0.000000;0.000000
3;4311.500;0.122436;0.025089;0.000000;0.000000;0.025089;216.971;0.100;0.120617;25.020;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5883.750916;0.000000;0.000000;0.000000
3;4334.500;0.122995;0.025070;0.000000;0.000000;0.025070;218.129;0.100;0.121175;25.020;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5883.192062;0.000000;0.000000;0.000000
3;4353.750;0.123597;0.025219;0.000000;0.000000;0.025219;219.098;0.101;0.121777;25.020;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5882.590294;0.000000;0.000000;0.000000
3;4376.750;0.124176;0.025450;0.000000;0.000000;0.025450;220.255;0.102;0.122357;25.020;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5882.011414;0.000000;0.000000;0.000000
3;4399.750;0.124737;0.025490;0.000000;0.000000;0.025490;221.412;0.102;0.122917;25.020;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5881.450176;0.000000;0.000000;0.000000
3;4420.750;0.125325;0.025640;0.000000;0.000000;0.025640;222.469;0.103;0.123506;25.020;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5880.862236;0.000000;0.000000;0.000000
3;4441.750;0.125920;0.025820;0.000000;0.000000;0.025820;223.526;0.103;0.124101;25.020;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5880.267143;0.000000;0.000000;0.000000
3;4464.750;0.126474;0.025850;0.000000;0.000000;0.025850;224.684;0.103;0.124655;25.020;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5879.713058;0.000000;0.000000;0.000000
3;4486.000;0.127051;0.026051;0.000000;0.000000;0.026051;225.753;0.104;0.125232;25.021;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5879.136086;0.000000;0.000000;0.000000
3;4503.250;0.127633;0.026100;0.000000;0.000000;0.026100;226.621;0.104;0.125813;25.021;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5878.554821;0.000000;0.000000;0.000000
3;4528.000;0.128203;0.026199;0.000000;0.000000;0.026199;227.867;0.105;0.126383;25.021;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5877.984524;0.000000;0.000000;0.000000
3;4547.250;0.128759;0.026381;0.000000;0.000000;0.026381;228.835;0.106;0.126939;25.021;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5877.428532;0.000000;0.000000;0.000000
3;4568.250;0.129347;0.026480;0.000000;0.000000;0.026480;229.892;0.106;0.127528;25.021;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5876.840115;0.000000;0.000000;0.000000
3;4587.500;0.129935;0.026609;0.000000;0.000000;0.026609;230.861;0.106;0.128116;25.021;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5876.251698;0.000000;0.000000;0.000000
3;4610.500;0.130505;0.026779;0.000000;0.000000;0.026779;232.018;0.107;0.128686;25.021;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5875.681877;0.000000;0.000000;0.000000
3;4637.250;0.131087;0.026880;0.000000;0.000000;0.026880;233.364;0.108;0.129267;25.022;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5875.100613;0.000000;0.000000;0.000000
3;4656.500;0.131696;0.027050;0.000000;0.000000;0.027050;234.333;0.108;0.129876;25.022;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5874.491692;0.000000;0.000000;0.000000
3;4677.500;0.132277;0.027199;0.000000;0.000000;0.027199;235.390;0.109;0.130458;25.022;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5873.910427;0.000000;0.000000;0.000000
3;4700.500;0.132833;0.027279;0.000000;0.000000;0.027279;236.547;0.109;0.131014;25.022;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5873.353958;0.000000;0.000000;0.000000
3;4717.750;0.133412;0.027451;0.000000;0.000000;0.027451;237.415;0.110;0.131593;25.022;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5872.774601;0.000000;0.000000;0.000000
3;4742.500;0.133992;0.027559;0.000000;0.000000;0.027559;238.661;0.110;0.132172;25.022;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5872.195721;0.000000;0.000000;0.000000
3;4761.750;0.134546;0.027620;0.000000;0.000000;0.027620;239.630;0.111;0.132726;25.022;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5871.641636;0.000000;0.000000;0.000000
3;4782.750;0.135095;0.027840;0.000000;0.000000;0.027840;240.687;0.111;0.133276;25.022;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5871.091843;0.000000;0.000000;0.000000
3;4804.000;0.135651;0.027821;0.000000;0.000000;0.027821;241.756;0.111;0.133832;25.022;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5870.535851;0.000000;0.000000;0.000000
3;4827.000;0.136247;0.027969;0.000000;0.000000;0.027969;242.913;0.112;0.134427;25.023;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5869.940758;0.000000;0.000000;0.000000
3;4846.000;0.136801;0.028120;0.000000;0.000000;0.028120;243.870;0.113;0.134981;25.023;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5869.386673;0.000000;0.000000;0.000000
4;4863.250;0.137346;0.028219;0.000000;0.000000;0.028219;244.738;0.113;0.135526;25.023;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5868.841648;0.000000;0.000000;0.000000
4;4890.000;0.137922;0.028339;0.000000;0.000000;0.028339;246.084;0.113;0.136103;25.023;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5868.264675;0.000000;0.000000;0.000000
4;4907.250;0.138497;0.028469;0.000000;0.000000;0.028469;246.952;0.114;0.136677;25.023;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5867.690086;0.000000;0.000000;0.000000
4;4932.250;0.139046;0.028580;0.000000;0.000000;0.028580;248.210;0.114;0.137227;25.023;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5867.140770;0.000000;0.000000;0.000000
4;4953.250;0.139612;0.028749;0.000000;0.000000;0.028749;249.267;0.115;0.137792;25.023;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5866.575241;0.000000;0.000000;0.000000
4;4974.250;0.140207;0.028820;0.000000;0.000000;0.028820;250.324;0.115;0.138388;25.023;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5865.980148;0.000000;0.000000;0.000000
4;4995.500;0.140761;0.029009;0.000000;0.000000;0.029009;251.393;0.116;0.138942;25.024;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5865.426064;0.000000;0.000000;0.000000
4;5014.500;0.141306;0.029200;0.000000;0.000000;0.029200;252.349;0.117;0.139487;25.024;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5864.881039;0.000000;0.000000;0.000000
4;5035.750;0.141867;0.029249;0.000000;0.000000;0.029249;253.418;0.117;0.140047;25.024;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5864.320278;0.000000;0.000000;0.000000
4;5056.750;0.142460;0.029390;0.000000;0.000000;0.029390;254.475;0.118;0.140640;25.024;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5863.727570;0.000000;0.000000;0.000000
4;5077.750;0.143034;0.029499;0.000000;0.000000;0.029499;255.532;0.118;0.141215;25.024;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5863.152981;0.000000;0.000000;0.000000
4;5102.750;0.143613;0.029619;0.000000;0.000000;0.029619;256.790;0.119;0.141794;25.024;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5862.573624;0.000000;0.000000;0.000000
4;5123.750;0.144240;0.029760;0.000000;0.000000;0.029760;257.847;0.119;0.142421;25.024;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5861.946583;0.000000;0.000000;0.000000
4;5148.750;0.144833;0.029881;0.000000;0.000000;0.029881;259.105;0.120;0.143014;25.025;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5861.353874;0.000000;0.000000;0.000000
4;5169.750;0.145399;0.030170;0.000000;0.000000;0.030170;260.162;0.121;0.143579;25.025;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5860.788345;0.000000;0.000000;0.000000
4;5189.000;0.145964;0.030180;0.000000;0.000000;0.030180;261.131;0.121;0.144145;25.025;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5860.223293;0.000000;0.000000;0.000000
4;5212.000;0.146534;0.030359;0.000000;0.000000;0.030359;262.288;0.121;0.144715;25.025;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5859.652996;0.000000;0.000000;0.000000
4;5233.000;0.147093;0.030479;0.000000;0.000000;0.030479;263.345;0.122;0.145273;25.025;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5859.094620;0.000000;0.000000;0.000000
4;5254.000;0.147656;0.030590;0.000000;0.000000;0.030590;264.402;0.122;0.145836;25.025;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5858.531475;0.000000;0.000000;0.000000
4;5273.250;0.148240;0.030720;0.000000;0.000000;0.030720;265.370;0.123;0.146420;25.025;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5857.947826;0.000000;0.000000;0.000000
4;5298.000;0.148832;0.030859;0.000000;0.000000;0.030859;266.616;0.123;0.147013;25.025;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5857.354641;0.000000;0.000000;0.000000
4;5317.250;0.149391;0.030899;0.000000;0.000000;0.030899;267.585;0.124;0.147572;25.026;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5856.796265;0.000000;0.000000;0.000000
4;5340.250;0.149979;0.031029;0.000000;0.000000;0.031029;268.742;0.124;0.148160;25.026;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5856.207848;0.000000;0.000000;0.000000
4;5365.250;0.150572;0.031210;0.000000;0.000000;0.031210;270.000;0.125;0.148753;25.026;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5855.615139;0.000000;0.000000;0.000000
4;5386.250;0.151158;0.031330;0.000000;0.000000;0.031330;271.057;0.125;0.149339;25.026;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5855.029106;0.000000;0.000000;0.000000
4;5407.250;0.151721;0.031439;0.000000;0.000000;0.031439;272.114;0.126;0.149902;25.026;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5854.465961;0.000000;0.000000;0.000000
4;5430.250;0.152309;0.031620;0.000000;0.000000;0.031620;273.271;0.127;0.150490;25.026;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5853.877544;0.000000;0.000000;0.000000
4;5453.250;0.152880;0.031639;0.000000;0.000000;0.031639;274.429;0.127;0.151060;25.026;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5853.307724;0.000000;0.000000;0.000000
4;5468.500;0.153420;0.031839;0.000000;0.000000;0.031839;275.196;0.127;0.151600;25.026;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5852.767467;0.000000;0.000000;0.000000
4;5487.750;0.153960;0.031929;0.000000;0.000000;0.031929;276.165;0.128;0.152141;25.027;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5852.226734;0.000000;0.000000;0.000000
4;5512.500;0.154521;0.032030;0.000000;0.000000;0.032030;277.410;0.128;0.152702;25.027;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5851.665974;0.000000;0.000000;0.000000
4;5537.500;0.155080;0.032240;0.000000;0.000000;0.032240;278.668;0.129;0.153260;25.027;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5851.107597;0.000000;0.000000;0.000000
4;5552.750;0.155629;0.032290;0.000000;0.000000;0.032290;279.436;0.129;0.153810;25.027;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5850.557804;0.000000;0.000000;0.000000
4;5577.750;0.156204;0.032429;0.000000;0.000000;0.032429;280.694;0.130;0.154384;25.027;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5849.983215;0.000000;0.000000;0.000000
4;5597.000;0.156781;0.032539;0.000000;0.000000;0.032539;281.663;0.130;0.154961;25.027;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5849.406719;0.000000;0.000000;0.000000
4;5620.000;0.157326;0.032610;0.000000;0.000000;0.032610;282.820;0.130;0.155506;25.027;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5848.861694;0.000000;0.000000;0.000000
4;5639.000;0.157873;0.032749;0.000000;0.000000;0.032749;283.776;0.131;0.156053;25.027;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5848.314285;0.000000;0.000000;0.000000
4;5662.000;0.158420;0.032810;0.000000;0.000000;0.032810;284.934;0.131;0.156601;25.027;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5847.767353;0.000000;0.000000;0.000000
4;5683.000;0.158981;0.032959;0.000000;0.000000;0.032959;285.991;0.132;0.157161;25.028;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5847.206116;0.000000;0.000000;0.000000
4;5702.250;0.159526;0.033140;0.000000;0.000000;0.033140;286.959;0.133;0.157706;25.028;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5846.661568;0.000000;0.000000;0.000000
4;5721.500;0.160080;0.033209;0.000000;0.000000;0.033209;287.928;0.133;0.158260;25.028;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5846.107483;0.000000;0.000000;0.000000
4;5748.250;0.160675;0.033499;0.000000;0.000000;0.033499;289.274;0.134;0.158856;25.028;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5845.512390;0.000000;0.000000;0.000000
4;5767.500;0.161256;0.033499;0.000000;0.000000;0.033499;290.243;0.134;0.159437;25.028;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5844.930649;0.000000;0.000000;0.000000
4;5788.500;0.161817;0.033760;0.000000;0.000000;0.033760;291.300;0.135;0.159998;25.028;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5844.369888;0.000000;0.000000;0.000000
4;5815.250;0.162380;0.033810;0.000000;0.000000;0.033810;292.646;0.135;0.160561;25.028;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5843.806744;0.000000;0.000000;0.000000
4;5832.500;0.162962;0.033949;0.000000;0.000000;0.033949;293.514;0.136;0.161142;25.029;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5843.225479;0.000000;0.000000;0.000000
4;5855.500;0.163530;0.034029;0.000000;0.000000;0.034029;294.671;0.136;0.161710;25.029;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5842.657566;0.000000;0.000000;0.000000
4;5878.500;0.164084;0.034170;0.000000;0.000000;0.034170;295.829;0.137;0.162264;25.029;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5842.103481;0.000000;0.000000;0.000000
4;5899.500;0.164665;0.034250;0.000000;0.000000;0.034250;296.886;0.137;0.162846;25.029;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5841.522217;0.000000;0.000000;0.000000
4;5922.500;0.165244;0.034399;0.000000;0.000000;0.034399;298.043;0.138;0.163425;25.029;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5840.942860;0.000000;0.000000;0.000000
5;5941.750;0.165807;0.034510;0.000000;0.000000;0.034510;299.012;0.138;0.163988;25.029;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5840.379715;0.000000;0.000000;0.000000
5;5964.750;0.166368;0.034689;0.000000;0.000000;0.034689;300.169;0.139;0.164549;25.029;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5839.818954;0.000000;0.000000;0.000000
5;5983.750;0.166959;0.034719;0.000000;0.000000;0.034719;301.126;0.139;0.165139;25.029;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5839.228630;0.000000;0.000000;0.000000
5;6006.750;0.167540;0.034920;0.000000;0.000000;0.034920;302.283;0.140;0.165721;25.030;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5838.646889;0.000000;0.000000;0.000000
5;6031.750;0.168103;0.035009;0.000000;0.000000;0.035009;303.541;0.140;0.166284;25.030;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5838.083744;0.000000;0.000000;0.000000
5;6050.750;0.168701;0.035191;0.000000;0.000000;0.035191;304.497;0.141;0.166881;25.030;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5837.486267;0.000000;0.000000;0.000000
5;6075.750;0.169296;0.035299;0.000000;0.000000;0.035299;305.755;0.141;0.167476;25.030;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5836.891174;0.000000;0.000000;0.000000
5;6096.750;0.169859;0.035429;0.000000;0.000000;0.035429;306.812;0.142;0.168040;25.030;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5836.328030;0.000000;0.000000;0.000000
5;6118.000;0.170431;0.035570;0.000000;0.000000;0.035570;307.881;0.142;0.168612;25.030;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5835.755825;0.000000;0.000000;0.000000
5;6141.000;0.171010;0.035719;0.000000;0.000000;0.035719;309.039;0.143;0.169191;25.030;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5835.176945;0.000000;0.000000;0.000000
5;6164.000;0.171578;0.035789;0.000000;0.000000;0.035789;310.196;0.143;0.169759;25.030;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5834.609032;0.000000;0.000000;0.000000
5;6183.000;0.172123;0.035990;0.000000;0.000000;0.035990;311.153;0.144;0.170304;25.031;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5834.064007;0.000000;0.000000;0.000000
5;6200.250;0.172670;0.036039;0.000000;0.000000;0.036039;312.021;0.144;0.170851;25.031;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5833.517075;0.000000;0.000000;0.000000
5;6225.250;0.173243;0.036299;0.000000;0.000000;0.036299;313.279;0.145;0.171423;25.031;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5832.944393;0.000000;0.000000;0.000000
5;6248.250;0.173794;0.036320;0.000000;0.000000;0.036320;314.436;0.145;0.171975;25.031;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5832.392693;0.000000;0.000000;0.000000
5;6267.250;0.174335;0.036539;0.000000;0.000000;0.036539;315.392;0.146;0.172515;25.031;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5831.852436;0.000000;0.000000;0.000000
5;6286.500;0.174871;0.036579;0.000000;0.000000;0.036579;316.361;0.146;0.173051;25.031;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5831.316471;0.000000;0.000000;0.000000
5;6309.500;0.175427;0.036800;0.000000;0.000000;0.036800;317.519;0.147;0.173607;25.031;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5830.760479;0.000000;0.000000;0.000000
